RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,period_date,home_value
2846,630,Sherburne County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,141,6/30/2017,228000.69760785848
2891,788,Blue Earth County,county,MN,MN,"Mankato, MN",27,13,6/30/2017,178124.5424220489
304,813,Rice County,county,MN,MN,"Faribault-Northfield, MN",27,131,6/30/2017,202836.5700746587
2675,823,Crow Wing County,county,MN,MN,"Brainerd, MN",27,35,6/30/2017,199466.03847472253
125,834,Clay County,county,MN,MN,"Fargo, ND-MN",27,27,6/30/2017,216652.4988836744
2992,886,Otter Tail County,county,MN,MN,"Fergus Falls, MN",27,111,6/30/2017,181194.97257402865
1615,920,Chisago County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,25,6/30/2017,230711.2491511245
1498,1002,Winona County,county,MN,MN,"Winona, MN",27,169,6/30/2017,167771.80766217178
1727,1044,Goodhue County,county,MN,MN,"Red Wing, MN",27,49,6/30/2017,196286.93347718305
2139,1066,Beltrami County,county,MN,MN,"Bemidji, MN",27,7,6/30/2017,150165.33678468008
1113,1089,Itasca County,county,MN,MN,"Grand Rapids, MN",27,61,6/30/2017,147868.26389490478
2762,1122,Kandiyohi County,county,MN,MN,"Willmar, MN",27,67,6/30/2017,160933.93541236335
867,1174,Benton County,county,MN,MN,"St. Cloud, MN",27,9,6/30/2017,175739.43771132428
1111,1190,Isanti County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,59,6/30/2017,197687.12887354929
652,1203,Mower County,county,MN,MN,"Austin, MN",27,99,6/30/2017,102151.2062349617
1674,1229,Douglas County,county,MN,MN,"Alexandria, MN",27,41,6/30/2017,200668.47168371623
1399,1267,Steele County,county,MN,MN,"Owatonna, MN",27,147,6/30/2017,163131.07670631525
1189,1292,McLeod County,county,MN,MN,"Hutchinson, MN",27,85,6/30/2017,165720.1887508595
1588,1307,Carlton County,county,MN,MN,"Duluth, MN-WI",27,17,6/30/2017,163018.20263716267
862,1333,Becker County,county,MN,MN,,27,5,6/30/2017,206157.0747900397
2456,1355,Nicollet County,county,MN,MN,"Mankato, MN",27,103,6/30/2017,189651.0464192891
2446,1371,Morrison County,county,MN,MN,,27,97,6/30/2017,166039.0240175421
288,1429,Polk County,county,MN,MN,"Grand Forks, ND-MN",27,119,6/30/2017,165594.09575629508
2295,1448,Freeborn County,county,MN,MN,"Albert Lea, MN",27,47,6/30/2017,103146.77943193668
111,1474,Cass County,county,MN,MN,"Brainerd, MN",27,21,6/30/2017,167030.79046423663
282,1494,Pine County,county,MN,MN,,27,115,6/30/2017,125504.91027320526
2389,1510,Le Sueur County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,79,6/30/2017,199166.6420789296
2965,1592,Mille Lacs County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,95,6/30/2017,175707.94613778745
405,1612,Brown County,county,MN,MN,"New Ulm, MN",27,15,6/30/2017,135853.69597947763
248,1627,Lyon County,county,MN,MN,"Marshall, MN",27,83,6/30/2017,150615.15293957738
320,1639,Todd County,county,MN,MN,,27,153,6/30/2017,145456.68622132877
1193,1720,Meeker County,county,MN,MN,,27,93,6/30/2017,162177.0931830343
1268,1765,Nobles County,county,MN,MN,"Worthington, MN",27,105,6/30/2017,138869.6575790271
2064,1803,Wabasha County,county,MN,MN,"Rochester, MN",27,157,6/30/2017,177474.42625976444
1786,1813,Hubbard County,county,MN,MN,,27,57,6/30/2017,176474.00712035713
2263,1815,Fillmore County,county,MN,MN,"Rochester, MN",27,45,6/30/2017,169580.00892718276
483,1830,Dodge County,county,MN,MN,"Rochester, MN",27,39,6/30/2017,182540.6529871937
1179,1874,Martin County,county,MN,MN,"Fairmont, MN",27,91,6/30/2017,121963.2356824951
1484,1933,Waseca County,county,MN,MN,,27,161,6/30/2017,147178.2460870076
1783,1941,Houston County,county,MN,MN,"La Crosse-Onalaska, WI-MN",27,55,6/30/2017,172808.42260470844
1831,2098,Kanabec County,county,MN,MN,,27,65,6/30/2017,140423.80079224627
822,2112,Aitkin County,county,MN,MN,,27,1,6/30/2017,149246.9606794652
1995,2133,Redwood County,county,MN,MN,,27,127,6/30/2017,105868.67266660785
1359,2138,Roseau County,county,MN,MN,,27,135,6/30/2017,137992.46914774386
1390,2158,Sibley County,county,MN,MN,,27,143,6/30/2017,182452.4507152404
2498,2172,Renville County,county,MN,MN,,27,129,6/30/2017,101558.38661294698
2996,2219,Pennington County,county,MN,MN,,27,113,6/30/2017,189264.7195605057
1463,2223,Wadena County,county,MN,MN,,27,159,6/30/2017,122598.44301616748
2697,2231,Faribault County,county,MN,MN,,27,43,6/30/2017,84572.78664460256
2200,2310,Chippewa County,county,MN,MN,,27,23,6/30/2017,114662.52431844034
3098,2342,Koochiching County,county,MN,MN,,27,71,6/30/2017,92714.50701926406
2906,2386,Cottonwood County,county,MN,MN,,27,33,6/30/2017,92793.6124
2595,2408,Watonwan County,county,MN,MN,,27,165,6/30/2017,76908.90174044039
298,2409,Pope County,county,MN,MN,,27,121,6/30/2017,190683.63567539316
223,2430,Lake County,county,MN,MN,"Duluth, MN-WI",27,75,6/30/2017,143311.63468139456
1803,2484,Jackson County,county,MN,MN,,27,63,6/30/2017,118662.6289964496
740,2505,Swift County,county,MN,MN,,27,151,6/30/2017,105889.69796750574
306,2509,Rock County,county,MN,MN,,27,133,6/30/2017,144408.38930699398
2041,2512,Stevens County,county,MN,MN,,27,149,6/30/2017,156588.39372132963
3264,2519,Yellow Medicine County,county,MN,MN,,27,173,6/30/2017,105783.89997664191
2826,2542,Pipestone County,county,MN,MN,,27,117,6/30/2017,123983.5250983615
2411,2559,Marshall County,county,MN,MN,,27,89,6/30/2017,140208.34583890703
2904,2607,Clearwater County,county,MN,MN,,27,29,6/30/2017,126169.93836737178
1249,2644,Murray County,county,MN,MN,,27,101,6/30/2017,134889.806
3212,2757,Lac Qui Parle County,county,MN,MN,,27,73,6/30/2017,105374.01493059972
1269,2775,Norman County,county,MN,MN,,27,107,6/30/2017,109113.44875312336
1493,2776,Wilkin County,county,MN,MN,"Wahpeton, ND-MN",27,167,6/30/2017,142596.3972363464
535,2811,Grant County,county,MN,MN,,27,51,6/30/2017,125083.02378666008
1871,2842,Lincoln County,county,MN,MN,,27,81,6/30/2017,119734.16668562707
140,2850,Cook County,county,MN,MN,,27,31,6/30/2017,235649.73385837395
2398,2865,Mahnomen County,county,MN,MN,,27,87,6/30/2017,118176.98959670895
2630,2892,Big Stone County,county,MN,MN,,27,11,6/30/2017,110282.3121318644
1841,2951,Kittson County,county,MN,MN,,27,69,6/30/2017,127606.38012264256
2497,2974,Red Lake County,county,MN,MN,,27,125,6/30/2017,153602.60983922254
3275,2981,Lake of the Woods County,county,MN,MN,,27,77,6/30/2017,147038.67645150505
2580,3016,Traverse County,county,MN,MN,,27,155,6/30/2017,102150.95345142308
2339,32,Hennepin County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,53,7/31/2017,269163.66243248474
1349,126,Ramsey County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,123,7/31/2017,227327.7609953515
971,162,Dakota County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,37,7/31/2017,262813.76145843003
373,198,Anoka County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,3,7/31/2017,235009.63530975976
3061,264,Washington County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,163,7/31/2017,293054.1989129729
3129,340,Saint Louis County,county,MN,MN,"Duluth, MN-WI",27,137,7/31/2017,137567.38028641572
1951,415,Olmsted County,county,MN,MN,"Rochester, MN",27,109,7/31/2017,217095.32941719657
2037,426,Stearns County,county,MN,MN,"St. Cloud, MN",27,145,7/31/2017,183028.33430362152
711,450,Scott County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,139,7/31/2017,294528.8905811815
1500,469,Wright County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,171,7/31/2017,247987.5082813548
924,579,Carver County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,19,7/31/2017,326772.86550939566
2846,630,Sherburne County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,141,7/31/2017,228856.9497823708
2891,788,Blue Earth County,county,MN,MN,"Mankato, MN",27,13,7/31/2017,179598.42334633833
304,813,Rice County,county,MN,MN,"Faribault-Northfield, MN",27,131,7/31/2017,204163.67819709436
2675,823,Crow Wing County,county,MN,MN,"Brainerd, MN",27,35,7/31/2017,200186.4730781101
125,834,Clay County,county,MN,MN,"Fargo, ND-MN",27,27,7/31/2017,216844.65622726383
2992,886,Otter Tail County,county,MN,MN,"Fergus Falls, MN",27,111,7/31/2017,181265.53490902143
1615,920,Chisago County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,25,7/31/2017,231763.7191178158
1498,1002,Winona County,county,MN,MN,"Winona, MN",27,169,7/31/2017,168064.36941546368
1727,1044,Goodhue County,county,MN,MN,"Red Wing, MN",27,49,7/31/2017,196754.06572652783
2139,1066,Beltrami County,county,MN,MN,"Bemidji, MN",27,7,7/31/2017,150726.8220758354
1113,1089,Itasca County,county,MN,MN,"Grand Rapids, MN",27,61,7/31/2017,148797.26714466733
2762,1122,Kandiyohi County,county,MN,MN,"Willmar, MN",27,67,7/31/2017,161646.93124462038
867,1174,Benton County,county,MN,MN,"St. Cloud, MN",27,9,7/31/2017,176630.0472532974
1111,1190,Isanti County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,59,7/31/2017,198697.4921
652,1203,Mower County,county,MN,MN,"Austin, MN",27,99,7/31/2017,102769.20674028242
1674,1229,Douglas County,county,MN,MN,"Alexandria, MN",27,41,7/31/2017,201750.0941555004
1399,1267,Steele County,county,MN,MN,"Owatonna, MN",27,147,7/31/2017,163725.76563563588
1189,1292,McLeod County,county,MN,MN,"Hutchinson, MN",27,85,7/31/2017,166349.98065243734
1588,1307,Carlton County,county,MN,MN,"Duluth, MN-WI",27,17,7/31/2017,163806.85759368094
862,1333,Becker County,county,MN,MN,,27,5,7/31/2017,207132.44217221296
2456,1355,Nicollet County,county,MN,MN,"Mankato, MN",27,103,7/31/2017,190610.33059355855
2446,1371,Morrison County,county,MN,MN,,27,97,7/31/2017,166081.1657
288,1429,Polk County,county,MN,MN,"Grand Forks, ND-MN",27,119,7/31/2017,166658.6295994199
2295,1448,Freeborn County,county,MN,MN,"Albert Lea, MN",27,47,7/31/2017,103348.67942785048
111,1474,Cass County,county,MN,MN,"Brainerd, MN",27,21,7/31/2017,167978.75474241903
282,1494,Pine County,county,MN,MN,,27,115,7/31/2017,126605.46461059836
2389,1510,Le Sueur County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,79,7/31/2017,199558.89129559492
2965,1592,Mille Lacs County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,95,7/31/2017,176265.0139870364
405,1612,Brown County,county,MN,MN,"New Ulm, MN",27,15,7/31/2017,136442.55902382766
248,1627,Lyon County,county,MN,MN,"Marshall, MN",27,83,7/31/2017,150254.8683490002
320,1639,Todd County,county,MN,MN,,27,153,7/31/2017,146698.78886696693
1193,1720,Meeker County,county,MN,MN,,27,93,7/31/2017,162495.9521163787
1268,1765,Nobles County,county,MN,MN,"Worthington, MN",27,105,7/31/2017,139362.30566682084
2064,1803,Wabasha County,county,MN,MN,"Rochester, MN",27,157,7/31/2017,178214.19526031349
1786,1813,Hubbard County,county,MN,MN,,27,57,7/31/2017,177354.63659268757
2263,1815,Fillmore County,county,MN,MN,"Rochester, MN",27,45,7/31/2017,170685.11029680393
483,1830,Dodge County,county,MN,MN,"Rochester, MN",27,39,7/31/2017,184003.13732886495
1179,1874,Martin County,county,MN,MN,"Fairmont, MN",27,91,7/31/2017,122456.42188164908
1484,1933,Waseca County,county,MN,MN,,27,161,7/31/2017,147919.07538580513
